CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Pollutant_Level
-200.0,858.5,-200,2.89672947119766,645.5,-200.0,951.25,-200.0,1376.25,607.0,23.700000286102,56.224999427795,1.62546859694314,Normal
-200.0,943.75,-200,1.57937447370269,551.25,98.4,1063.0,68.4,985.0,381.25,12.275000095367,51.849999427795,0.738359444268986,Mid
0.3,880.5,-200,2.56296987269898,623.75,38.0,1135.25,47.0,1319.25,656.25,16.425000667572,50.22500038147,0.931008536440919,Normal
2.0,1218.0,-200,12.0330047450844,1050.75,121.0,795.5,108.0,1688.75,881.25,30.250000476837,23.299999713898,0.986876271764375,High
1.9,1187.25,-200,10.9842931377168,1013.75,271.5,578.0,132.5,1314.5,1131.0,24.150000095367,26.500000476837,0.786907561463113,High
1.3,1076.0,-200,5.13625582872442,770.25,194.6,721.0,133.7,1093.25,1106.5,11.875,53.424999237061,0.741395175504145,High
1.4,970.25,-200,3.4021941275281,676.5,166.4,887.5,113.2,930.5,612.5,21.125,23.72500038147,0.587528406032377,High
3.8,1434.0,-200,17.8143245474612,1234.0,476.9,476.25,167.9,1520.0,1675.5,14.649999856949,40.97500038147,0.679169091012789,High
2.3,1112.25,-200,12.2287068943875,1057.5,190.0,654.25,137.0,1695.0,1297.25,27.324999809265,40.650000572205,1.45477262654264,High
-200.0,850.5,-200,6.33028840924473,827.0,76.0,874.75,83.0,1448.5,911.5,20.200000286102,42.5,0.994887525869683,Mid
4.4,1494.0,-200,23.1421258052954,1381.25,543.9,422.25,223.3,1677.0,1878.5,18.449999809265,38.775000572205,0.815228270218451,High
-200.0,1425.5,-200,23.8531250458809,1399.75,-200.0,612.0,-200.0,2102.0,1488.0,19.925000190735,45.025000572205,1.03643909621007,Normal
-200.0,1058.75,-200,12.5873017691848,1069.75,-200.0,925.0,-200.0,1401.0,976.25,32.599999427795,9.2249999046326,0.446319970334335,Normal
0.3,755.0,-200,1.30480550802332,527.75,35.0,1472.25,24.0,1233.5,471.0,19.625000476837,59.050001144409,1.33455404513282,Normal
-200.0,1009.5,-200,2.9679480940224,650.0,-200.0,1171.25,-200.0,1433.75,664.0,13.725000143051,66.499998092651,1.03927054170341,Normal
2.2,1311.75,-200,10.454874810433,994.5,312.3,526.75,123.7,1488.0,1447.25,16.849999427795,69.0,1.31348484632243,High
5.7,1605.75,-200,31.1669351133347,1578.0,665.0,440.0,81.0,2205.0,1785.75,19.375,66.5,1.48006416967823,Mid
-200.0,-200.0,-200,-200.0,-200.0,191.0,-200.0,81.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
2.1,1413.25,-200,16.4293228027612,1192.75,697.7,484.0,143.8,1597.75,1565.75,13.125,70.25,1.05655161968562,High
1.6,1143.5,-200,6.30833262078891,826.0,221.2,660.75,147.4,1157.5,1300.25,14.674999952316,48.049999237061,0.797701938812733,High
0.4,847.75,-200,1.33294928601065,530.25,74.7,1072.25,54.8,901.25,523.0,9.1249997615814,52.375,0.607397905346833,Mid
0.9,940.25,-200,5.87075025378085,805.75,181.0,799.75,48.0,1392.25,1013.0,16.175000190735,76.875,1.40285697647021,Normal
5.3,-200.0,-200,-200.0,-200.0,791.0,-200.0,167.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
1.3,1112.0,-200,5.56049565761717,791.0,217.9,764.0,117.5,1215.75,934.0,13.200000047684,64.22500038147,0.970588525536005,High
4.4,1476.75,-200,26.6664396407628,1470.75,624.0,455.25,146.0,2031.0,1750.25,22.574999809265,54.52499961853,1.4737305162063,High
1.9,1100.25,-200,8.48104678992204,918.75,339.1,677.5,194.2,1071.75,1191.0,0.62499999627471,65.0,0.423059083072036,High
0.7,880.5,-200,4.23824794711702,723.75,-200.0,913.0,-200.0,1277.0,776.25,14.750000238419,79.650001525879,1.32860927783938,Normal
-200.0,1000.6666666667,-200,5.73489840411988,799.33333333333,67.0,829.0,72.0,1618.6666666667,859.0,22.700000127157,68.399997711182,1.86267418057228,Mid
2.0,1041.0,-200,7.9773645270244,898.25,130.0,921.75,97.0,1594.5,890.5,13.424999952316,65.200000762939,0.999613267369807,Mid
3.8,1545.5,-200,15.0764868965792,1151.0,173.0,769.25,116.0,1873.75,1122.0,18.52499961853,43.800000190735,0.925151010464671,High
-200.0,1037.75,-200,8.16011292462577,905.75,66.0,807.75,86.0,1566.5,747.25,38.324999809265,24.450000286102,1.62201008933981,Mid
-200.0,929.5,-200,4.76531915807907,751.5,-200.0,889.25,-200.0,981.25,819.75,6.9000000953674,50.275000572205,0.502929140633195,Normal
1.6,986.25,-200,8.92773812560085,936.5,114.0,833.0,120.0,1472.75,805.75,38.000000953674,15.525000095367,1.01194937028307,High
-200.0,889.25,-200,3.20242488888772,664.5,-200.0,942.75,-200.0,1310.25,804.5,19.824999809265,65.125001907349,1.48998424725664,Normal
3.3,1235.25,-200,12.8238672810402,1077.75,504.7,615.5,165.9,1264.75,1518.5,7.6000000238419,65.275000572205,0.684238326261877,High
1.5,1042.25,-200,8.90866629489568,935.75,84.0,759.0,72.0,1630.0,769.75,36.449998855591,26.77499961853,1.60384625686629,Mid
3.0,1034.75,-200,5.84417929879349,804.5,-200.0,789.5,-200.0,1022.25,1038.25,3.4750000238419,68.824998855591,0.545839808218123,Normal
2.9,1090.75,-200,16.7108039259596,1201.25,167.0,738.25,164.0,1834.0,945.25,33.074999809265,24.324999809265,1.20865563550687,High
0.8,1165.5,-200,10.0835649977234,980.75,450.9,696.75,195.0,993.0,1444.5,7.9750001430511,36.025000572205,0.387169376693028,High
1.9,1125.5,-200,9.45574841264837,957.0,122.0,694.0,71.0,1840.5,1033.5,29.35000038147,53.10000038147,2.13617869270094,Mid
2.8,1455.5,-200,10.5776358067224,999.0,175.0,835.0,107.0,1713.75,1202.25,15.724999904633,58.599999427795,1.03955241442238,High
-200.0,807.75,-200,2.64950956160428,629.5,30.0,1233.5,43.0,1256.25,573.0,15.224999904633,45.549999237061,0.7829757586958,Normal
0.5,976.0,-200,1.78535969064995,567.75,77.8,891.0,63.1,1143.25,704.75,15.025000095367,64.849998474121,1.10073068974385,Mid
1.6,1020.25,-200,7.21757213168994,866.25,139.0,906.5,90.0,1553.5,798.5,17.64999961853,49.699999809265,0.994414550846954,Mid
1.1,922.5,-200,2.71043226987069,633.5,122.6,983.5,75.1,942.5,874.75,3.0749999880791,69.174998283386,0.533738526764459,Mid
-200.0,891.75,-200,1.93524474554653,579.25,-200.0,1308.5,-200.0,1396.0,441.25,13.824999809265,71.925001144409,1.13124630403802,Normal
2.6,1180.5,-200,14.1428833642711,1121.25,356.0,629.0,117.0,1466.25,1235.5,17.675000190735,51.47500038147,1.03152945928648,High
-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,Normal
1.9,1177.0,117,7.52823997844669,879.5,146.0,926.75,104.0,1551.75,775.5,10.900000095367,76.39999961853,0.995250625873284,High
1.9,1030.0,-200,10.2853880693399,988.25,84.0,686.0,95.0,1750.5,828.75,27.25,49.400000572205,1.76021844012957,Mid
1.9,1264.0,-200,11.0468998287296,1016.0,186.0,624.0,76.0,1650.0,1061.5,28.924999713898,44.300000190735,1.7391609212191,Mid
0.6,842.5,-200,4.01400042535146,711.5,77.0,1303.25,77.0,1343.0,547.75,18.875,42.075000762939,0.908100955463558,Mid
3.4,1386.0,-200,17.601408620176,1227.75,530.7,478.5,152.1,1545.5,1578.25,13.399999856949,59.724999427795,0.914210548607704,High
-200.0,1265.25,-200,17.3726864674466,1221.0,-200.0,578.25,-200.0,1760.0,1353.75,22.174999713898,51.325000762939,1.35427219334048,Normal
-200.0,731.25,-200,3.56828651725984,686.25,-200.0,1211.75,-200.0,1103.75,413.25,38.250000953674,9.9749999046326,0.659058872796836,Normal
3.2,1182.0,-200,15.8399893555857,1174.75,461.0,636.5,171.0,1363.0,1463.25,13.375,40.425000190735,0.61779679766218,High
4.1,1317.5,-200,17.5419878361188,1226.0,521.0,543.25,83.0,1847.75,1365.0,20.02499961853,73.249998092651,1.69649260728559,Mid
0.9,893.0,-200,5.06611559758421,766.75,36.0,917.5,50.0,1606.5,805.25,26.875,49.324999809265,1.7195614549313,Normal
1.3,1010.0,-200,6.08516433088984,815.75,80.0,955.0,73.0,1567.25,740.75,33.974999427795,26.375000476837,1.37805228203633,Mid
4.7,1282.0,-200,20.5717148773256,1312.25,568.0,550.75,177.0,1670.5,1312.25,12.875,68.75,1.01754518978238,High
1.0,967.75,-200,4.1552676445624,719.25,73.0,1080.75,76.0,1388.25,664.25,19.224999904633,42.349999427795,0.933925927859826,Mid
4.7,1310.0,-200,27.5446149215826,1492.25,427.0,526.75,142.0,2194.25,1685.5,19.925000190735,46.52499961853,1.07096786103254,High
1.0,850.75,-200,4.12776311545112,717.75,57.0,1134.0,67.0,1471.25,561.25,21.974999904633,44.875,1.1698983735238,Mid
1.6,1274.5,-200,8.7630270943637,930.0,214.9,648.5,106.3,1023.5,1617.0,5.3250000476837,50.72500038147,0.456368097644874,High
1.3,1066.0,-200,6.02587372073616,813.0,63.0,791.75,56.0,1657.25,764.0,36.175000190735,34.875000953674,2.05777976254539,Mid
4.2,1435.25,585,19.0794720794339,1270.5,300.0,675.5,130.0,1885.25,1568.75,13.0,54.224999427795,0.809028414650202,High
0.5,736.5,-200,0.710517574455498,468.0,50.0,1481.0,40.0,868.75,395.25,10.650000333786,41.825000762939,0.536045993993785,Normal
-200.0,1126.25,-200,6.2099343731208,821.5,-200.0,945.0,-200.0,1541.25,927.25,12.925000190735,65.25,0.968846949685263,Normal
1.6,855.5,-200,4.42514646284698,733.75,263.0,1040.75,121.0,852.75,781.25,12.475000143051,24.0,0.346198721179298,High
1.3,1043.5,-200,6.44608933597551,832.25,50.0,793.5,67.0,1579.5,1160.25,26.375,47.10000038147,1.59471300933073,Mid
0.4,841.5,-200,2.17661952622251,597.0,21.0,1236.75,33.0,1444.0,512.0,23.250000476837,50.974999427795,1.43463794355398,Normal
1.6,1166.25,-200,6.36878926435706,828.75,199.9,631.5,101.7,1338.25,1132.5,16.300000190735,65.150001525879,1.19824847483436,High
1.0,932.0,-200,2.66088757767165,630.25,147.2,979.75,116.9,842.0,681.0,7.0500000715256,39.60000038147,0.400137904527882,High
1.8,1081.25,-200,10.3937235512426,992.25,147.0,958.5,119.0,1679.75,935.25,20.200000286102,47.175000190735,1.10432515818029,High
3.8,1485.0,-200,18.8689641433572,1264.5,722.8,440.5,165.8,1646.75,1676.25,9.5,62.625000953674,0.744417777642568,High
0.8,-200.0,-200,-200.0,-200.0,97.2,-200.0,71.2,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
1.8,1267.0,-200,7.60529263256302,882.75,103.0,952.75,82.0,1616.75,905.75,19.375,46.050000190735,1.02491662099222,Mid
0.6,821.0,-200,5.04448889952604,765.66666666667,48.0,1070.6666666667,62.0,1323.3333333333,456.66666666667,33.13333384196,16.833333333333,0.839147394975232,Mid
-200.0,1289.0,-200,11.6456465597041,1037.25,-200.0,637.5,-200.0,1648.0,1033.0,25.424999713898,48.875,1.56502824529222,Normal
5.1,1467.25,-200,31.0478154032893,1575.25,369.0,471.5,145.0,2460.0,1872.5,24.875,43.300000190735,1.342230138101,High
-200.0,888.0,-200,6.68037011559284,842.75,82.0,892.0,100.0,1437.75,729.25,26.14999961853,28.299999237061,0.945636353935981,Mid
-200.0,1003.25,-200,8.03200371642548,900.5,-200.0,812.75,-200.0,1589.0,661.25,39.124999046326,21.699999332428,1.50311165026408,Normal
2.0,997.0,-200,9.40366650382242,955.0,214.0,845.0,94.0,1528.0,925.5,21.174999713898,55.150000572205,1.36988694668607,Mid
-200.0,1520.0,-200,32.3027508653354,1604.0,-200.0,436.0,-200.0,2161.0,1672.0,18.5,60.250000953674,1.27064821664608,Normal
-200.0,1024.25,-200,9.94330459047137,975.5,-200.0,746.75,-200.0,1385.75,1029.5,16.325000047684,53.250000953674,0.980917663765844,Normal
0.8,814.0,-200,2.60796816571192,626.75,46.0,1305.0,57.0,1350.5,445.75,19.625000476837,45.325000762939,1.02436345370936,Mid
5.6,1503.25,-200,27.7918494000809,1498.25,1132.0,468.5,249.0,1748.5,1783.25,8.9250001907349,67.399998664856,0.771401189820353,High
2.6,1168.75,-200,15.4522099649153,1162.75,280.0,707.5,124.0,1639.25,1024.5,34.27499961853,23.200000286102,1.23255782033655,High
-200.0,819.5,-200,2.49979479009124,619.5,-200.0,1080.75,-200.0,1269.5,702.5,20.825000286102,58.825000762939,1.43046008177313,Normal
1.2,1052.5,68,3.8303725558837,701.25,68.0,1147.0,81.0,1323.25,692.25,15.050000190735,44.550000190735,0.757365189797452,Mid
2.4,1056.25,-200,12.047455025234,1051.25,163.0,826.0,116.0,1758.0,1077.75,27.474999904633,32.574999332428,1.17599657947669,High
2.7,1307.25,-200,18.2865753521532,1247.75,316.0,524.75,83.0,1787.0,1564.75,22.624999523163,59.925001144409,1.62455394460566,Mid
1.4,992.0,-200,4.37340677598508,731.0,170.0,1035.0,77.0,1148.75,910.5,15.275000095367,59.099998474121,1.01910383934528,Mid
0.6,811.25,-200,2.97988950423421,650.75,35.0,1097.0,46.0,1442.25,579.25,21.875000476837,50.699999809265,1.31380927353649,Normal
1.0,1136.25,31,3.3266769916608,672.0,62.0,1453.25,76.0,1332.75,729.5,10.674999952316,60.0,0.770238457823045,Mid
0.5,918.5,-200,3.87036689775418,703.5,-200.0,860.75,-200.0,1603.0,859.75,24.425000190735,64.975001335144,1.96116101878346,Normal
3.4,1147.75,-200,17.5335061465597,1225.75,579.4,623.5,207.1,1126.0,1459.75,9.1499998569489,19.150000095367,0.222450595286738,High
4.7,1338.75,-200,22.8280199994386,1373.0,536.0,541.0,165.0,1796.5,1585.25,21.574999809265,43.300000190735,1.1019035950696,High
0.4,866.0,-200,2.87315397168927,644.0,49.0,1162.0,41.0,1218.0,629.0,24.5,38.549999237061,1.16875220935206,Normal
2.8,1184.0,-200,15.2678528492496,1157.0,338.0,585.5,94.0,1684.5,1272.5,18.199999809265,71.375,1.47761872618223,Mid
-200.0,947.0,-200,6.19359881580428,820.75,-200.0,899.5,-200.0,1302.0,697.25,21.5,42.625,1.07981767598985,Normal
1.7,-200.0,-200,-200.0,-200.0,88.0,-200.0,91.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
3.0,1210.0,-200,22.1678037331417,1355.5,183.0,656.5,100.0,1786.25,1480.75,16.325000047684,27.5,0.506577188177488,Mid
1.9,1110.75,-200,6.29188712636252,825.25,294.7,679.25,123.6,1237.5,974.75,14.775000095367,61.349999427795,1.02497644828877,High
0.7,820.5,-200,2.67989710893615,631.5,67.0,1294.75,65.0,1301.5,468.75,24.400000095367,29.60000038147,0.892102478828217,Mid
-200.0,1209.3333333333,-200,16.4375725505964,1193.0,-200.0,753.0,-200.0,1737.3333333333,1310.0,19.799999872843,39.466667175293,0.901571280540967,Normal
2.8,1311.5,-200,10.5366475974597,997.5,474.0,640.0,166.5,1249.25,1472.75,13.424999952316,43.050000190735,0.660020718518035,High
0.7,932.75,65,3.74652245392157,696.5,71.0,1045.25,65.0,1402.75,936.75,14.774999856949,57.72500038147,0.964413456018218,Mid
3.6,1341.75,-200,21.99002909476,1350.75,216.0,657.25,109.0,2200.75,1419.25,23.749999523163,50.474999427795,1.46358937575173,High
-200.0,769.25,-200,1.9651708724104,581.5,-200.0,1105.0,-200.0,1305.5,616.0,20.625000476837,55.099999427795,1.32368259342367,Normal
-200.0,979.75,-200,4.61547250009626,743.75,174.2,839.5,119.4,978.5,969.5,2.8499999642372,70.85000038147,0.538254924855576,High
2.7,1051.25,-200,12.3307115705299,1061.0,574.0,695.5,106.0,1333.0,1110.5,10.824999809265,57.64999961853,0.747339278119529,High
-200.0,873.0,-200,2.10740485326603,592.0,108.2,1075.5,83.2,868.5,914.5,4.5000000596046,53.75,0.457230894394627,Mid
1.6,1060.25,-200,8.62467882305587,924.5,339.0,772.0,109.0,1648.5,1160.5,21.125,70.125,1.73658287926517,High
0.9,948.75,-200,2.81457500036142,640.25,166.9,901.5,112.3,908.5,971.0,2.25,63.525000572205,0.463008603253926,High
1.4,1024.75,-200,7.92892990634998,896.25,70.0,738.25,55.0,1693.25,822.5,29.875000476837,44.650000572205,1.85108426696236,Mid
2.4,1382.5,-200,14.0733113964329,1119.0,549.6,522.0,201.3,1415.25,1310.0,13.200000047684,51.35000038147,0.776017452090259,High
3.6,1124.25,-200,20.4538356482402,1309.0,236.0,654.5,183.0,1845.25,1169.75,33.650000572205,20.025000572205,1.02749532618795,High
0.5,865.0,36,0.945424725616775,493.5,39.0,1613.0,53.0,1184.75,367.0,13.474999666214,50.099999427795,0.770567040584774,Mid
0.7,951.5,-200,4.58191895878118,742.0,49.0,892.0,57.0,1656.25,953.0,24.575000286102,59.14999961853,1.80128723708063,Mid
1.8,1237.0,-200,10.5298228261072,997.25,97.0,800.25,87.0,1687.75,924.0,29.249999523163,27.025000095367,1.08097501702983,Mid
3.0,1003.0,-200,5.17148002606528,772.0,233.5,821.25,142.0,1008.0,788.0,6.7999999523163,57.950000762939,0.575836295572516,High
0.6,847.5,-200,3.66781653150054,692.0,41.0,1033.75,55.0,1411.75,733.5,25.525000095367,35.699999809265,1.14990250889842,Mid
2.8,1231.25,-200,14.5242263888358,1133.5,448.0,587.0,87.0,1572.25,1142.5,14.600000143051,74.175001144409,1.22557397680552,Mid
-200.0,882.75,-200,4.03664448446724,712.75,-200.0,936.75,-200.0,1350.5,776.5,17.675000190735,70.299999237061,1.40877163017857,Normal
0.5,831.75,-200,1.19750276471896,518.0,-200.0,1264.25,-200.0,1061.0,539.25,15.150000095367,63.249999046326,1.08208916338527,Normal
0.3,763.0,20,0.734469382024753,470.75,14.0,1783.25,20.0,1098.0,305.0,12.474999904633,50.925001144409,0.734590416736405,Normal
2.4,1198.0,-200,9.08093818561014,942.5,371.3,646.75,151.2,1307.25,1290.75,13.499999761581,62.599999427795,0.964364047141785,High
2.0,1058.5,-200,11.932059899493,1047.25,178.0,761.25,106.0,1548.75,840.75,29.550000190735,28.574999332428,1.16281465311775,High
2.0,1016.5,-200,12.2214346723552,1057.25,122.0,858.75,112.0,1697.75,860.5,35.324998855591,19.599999904633,1.10363541090862,High
0.6,859.75,-200,0.982357042849014,497.25,72.0,1250.5,65.6,911.5,441.75,4.1749999523163,75.85000038147,0.631082228027803,Mid
-200.0,1479.25,-200,22.233453430183,1357.25,-200.0,490.5,-200.0,1937.25,1581.0,22.47500038147,56.999999046326,1.53139973799382,Normal
1.9,1110.0,-200,10.504814795607,996.33333333333,121.0,781.66666666667,111.0,1770.6666666667,1090.0,30.96666653951,32.39999961853,1.42943768165977,High
2.1,1146.25,-200,7.07873196850673,860.25,326.1,691.75,189.2,1181.0,1091.75,5.1999999284744,83.924999237061,0.748697784403686,High
-200.0,724.25,-200,0.5447103347779,447.75,12.0,1917.25,18.0,1256.0,345.5,19.099999904633,50.675000190735,1.10896136674605,Normal
2.7,1233.5,-200,10.1842633921873,984.5,158.0,814.5,122.0,1571.5,794.5,30.199999809265,22.550000190735,0.952389016113732,High
-200.0,884.0,-200,0.899512846683736,488.75,-200.0,1536.25,-200.0,1277.75,436.25,16.000000238419,53.974999427795,0.974204442917219,Normal
0.4,813.5,-200,2.06292760006336,588.75,42.0,1118.75,36.0,1246.25,564.75,20.824999809265,55.85000038147,1.35811632404104,Normal
1.7,1167.25,-200,6.57394433173277,838.0,239.6,660.25,127.8,1227.0,824.75,19.324999809265,41.599999427795,0.923037582743969,High
1.1,980.5,-200,4.18285001004356,720.75,102.8,866.25,59.3,1058.5,835.5,5.0999999046326,81.300001144409,0.720378863742349,Mid
1.0,969.5,52,2.51459902154931,620.5,42.0,1399.5,58.0,1249.25,478.5,11.049999952316,58.425001144409,0.768556252112314,Mid
3.1,1243.25,-200,15.1879919857219,1154.5,430.6,545.75,155.9,1473.25,1397.5,15.050000190735,49.574999809265,0.842791896273911,High
2.0,1140.75,-200,7.96524408339812,897.75,319.5,688.5,173.7,1013.5,1355.5,4.3999999761581,47.549999237061,0.401742651434015,High
1.3,984.0,-200,5.63346510318638,794.5,63.0,838.25,78.0,1569.5,675.75,25.425000190735,54.60000038147,1.7483487506934,Mid
1.8,936.75,-200,4.07754055690949,715.0,186.2,895.75,111.9,994.75,722.5,8.6749999523163,51.125,0.575547574512407,High
3.0,1109.0,-200,12.2942398623523,1059.75,595.3,650.0,214.7,1091.25,1412.25,10.900000095367,25.650000095367,0.334138465654811,High
2.6,931.25,-200,11.5035537389914,1032.25,403.0,794.75,164.0,1098.25,991.25,13.475000143051,27.875,0.428733675775166,High
2.8,1261.0,-200,18.6333339238653,1257.75,179.0,629.25,170.0,1813.0,1315.25,43.424999237061,14.800000190735,1.2882092181022,High
4.6,1807.5,262,20.5717148773256,1312.25,261.0,753.25,157.0,1992.75,1697.75,18.374999523163,41.72500038147,0.873195770557749,High
1.2,874.25,-200,2.54804469276258,622.75,125.0,1096.25,78.0,847.0,831.0,2.799999922514,55.174999237061,0.417727596635507,Mid
-200.0,997.75,-200,9.02974804209978,940.5,-200.0,784.5,-200.0,1442.0,913.75,18.150000095367,55.949999809265,1.15470952553713,Normal
3.1,1360.75,-200,21.8407977121381,1346.75,980.0,517.5,239.0,1455.5,1851.0,8.2999999523163,49.300001144409,0.541392429283342,High
3.9,1377.75,-200,21.6548680677592,1341.75,204.0,611.5,133.0,2075.75,1488.5,19.775000095367,47.875,1.09197823209044,High
0.6,815.0,-200,3.28918972276149,669.75,44.0,970.5,44.0,1538.0,774.25,22.574999809265,63.399998664856,1.71360868250394,Normal
1.0,892.25,-200,3.31833083781329,671.5,146.0,1011.75,73.0,1111.0,705.75,13.050000190735,64.324998855591,0.962800806737369,Mid
1.7,-200.0,-200,-200.0,-200.0,80.0,-200.0,86.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
2.1,1180.75,-200,12.8164461964156,1077.5,159.0,706.0,122.0,1869.75,1139.75,35.39999961853,27.825000286102,1.57326457657779,High
1.8,1089.5,-200,6.38532009007916,829.5,223.6,744.25,98.2,1124.5,1056.0,7.1499999761581,73.875001907349,0.751477422931089,Mid
1.3,987.33333333333,-200,5.74192223540125,799.66666666667,86.0,988.66666666667,88.0,1462.0,658.0,15.466666857402,57.066665649414,0.996012168928827,Mid
-200.0,1281.75,-200,12.734935178249,1074.75,-200.0,604.5,-200.0,1650.75,1103.25,27.224999904633,40.699999809265,1.4481120068951,Normal
1.0,987.5,-200,3.34758146661128,673.25,164.7,837.5,94.1,1033.5,968.5,4.0499999523163,80.85000038147,0.666963067114851,Mid
2.2,1094.25,-200,10.6461001927796,1001.5,272.0,754.5,110.0,1536.25,1113.5,26.450000286102,35.72500038147,1.21489830078132,High
2.1,1113.25,-200,10.0099907962853,978.0,-200.0,704.75,-200.0,1537.5,945.75,36.60000038147,22.625,1.36643495173016,Normal
1.1,1012.75,-200,7.15958235229276,863.75,59.0,818.75,75.0,1544.25,644.25,40.52499961853,23.324999809265,1.74159572859704,Mid
0.7,774.25,-200,1.98523029559987,583.0,98.0,1246.25,57.0,966.25,456.5,16.64999961853,38.22500038147,0.718614590096923,Mid
1.8,988.75,-200,8.16623491114277,906.0,118.0,954.25,102.0,1681.0,826.0,23.449999809265,44.39999961853,1.26460945462667,High
3.3,1472.25,-200,22.3555938006961,1360.5,884.0,461.5,191.0,1454.75,2333.5,8.5499999523163,54.224999427795,0.605419542085765,High
-200.0,1256.5,-200,10.7767009385104,1006.25,-200.0,914.75,-200.0,1573.0,869.5,24.799999713898,26.974999904633,0.832480887251877,Normal
4.3,1399.75,-200,17.575932080294,1227.0,558.3,464.75,192.3,1542.0,1660.5,15.374999761581,42.525000572205,0.737931249377899,High
3.1,1499.25,-200,19.8151381793901,1291.25,540.8,443.75,107.0,1652.5,1609.25,13.424999952316,55.075000762939,0.844381914399144,High
1.0,901.0,-200,2.66848446692883,630.75,107.8,988.0,86.5,915.0,751.0,3.6750000119209,65.85000038147,0.529458135902893,Mid
4.4,1318.5,-200,26.6157564017395,1469.5,316.0,519.75,154.0,2275.5,1588.5,22.400000095367,46.625,1.24702417607251,High
1.7,1088.0,-200,8.68744803988153,927.0,494.0,715.0,111.0,1196.0,1154.0,6.0,76.675001144409,0.722023493277351,High
3.3,1470.5,-200,18.8952231728643,1265.25,485.1,433.5,158.3,1654.75,1617.25,12.974999904633,53.949999809265,0.803635779690318,High
2.6,951.25,-200,9.35170728176604,953.0,460.0,811.5,157.0,1022.25,1055.0,7.3999999761581,36.52499961853,0.377797795714091,High
0.8,858.5,-200,1.85640119725828,573.25,98.0,1126.0,65.0,1039.0,695.5,9.6500000953674,72.049999237061,0.864933864793703,Mid
2.9,934.0,-200,5.04116521661516,765.5,269.0,877.75,111.0,1046.5,835.75,8.9249999523163,57.449999809265,0.657522231284117,High
-200.0,943.0,-200,6.09056665538171,816.0,-200.0,828.0,-200.0,1032.75,867.5,8.7999999523163,42.049999237061,0.477311327766128,Normal
-200.0,1312.5,-200,17.6949571584964,1230.5,-200.0,625.5,-200.0,1888.5,1455.0,22.974999904633,60.150000572205,1.6652337953959,Normal
-200.0,1187.75,-200,10.7904878628031,1006.75,-200.0,668.25,-200.0,1576.75,1128.0,20.775000095367,65.575000762939,1.58976301519225,Normal
1.4,860.75,-200,4.72645372873812,749.5,148.0,1481.0,78.0,1051.0,555.5,7.2750000953674,63.549999237061,0.651869986957587,Mid
0.7,924.5,40,2.24678550499386,602.0,45.0,1398.0,59.0,1263.0,562.25,7.9750001430511,69.39999961853,0.745858547342642,Mid
0.3,831.5,-200,4.15067814902029,719.0,52.0,1318.25,59.0,1298.75,501.5,28.724999904633,20.675000190735,0.80237926884426,Mid
1.4,938.5,-200,4.75072872141293,750.75,311.8,898.25,156.2,984.0,951.75,5.6999999284744,54.549999237061,0.503387245545406,High
2.7,1366.25,-200,15.7102743679626,1170.75,132.0,693.0,103.0,1933.25,1068.25,24.525000095367,39.400000572205,1.19629363544143,High
1.2,1033.5,-200,6.71976316517691,844.5,67.0,841.25,88.0,1565.75,701.5,39.75,25.425000190735,1.82129180330823,Mid
1.5,1097.75,-200,9.11941172739119,944.0,69.0,686.75,76.0,1771.5,1086.0,28.199999809265,51.050000190735,1.92206652526945,Mid
-200.0,948.0,-200,6.90680126941897,852.75,-200.0,858.75,-200.0,1282.75,839.0,17.39999961853,47.64999961853,0.938697843927065,Normal
4.1,979.75,-200,10.8318937144001,1008.25,341.0,758.25,151.0,1103.0,992.5,8.0000001192093,41.025000572205,0.441638577250637,High
0.8,830.75,-200,4.28930211700966,726.5,-200.0,1038.0,-200.0,1522.25,802.25,19.300000190735,57.14999961853,1.26612246063069,Normal
1.0,975.5,-200,5.33891697983876,780.25,-200.0,795.0,-200.0,1466.5,898.25,22.5,53.599999427795,1.442217748001,Normal
1.0,989.0,-200,6.04740530488203,814.0,146.0,799.75,51.0,1418.25,915.25,19.125,69.950000762939,1.53312612941181,Mid
4.6,1567.75,-200,19.414810317787,1280.0,741.0,478.75,174.0,1703.0,1774.0,16.250000476837,68.699998855591,1.25958613214889,High
-200.0,1531.0,-200,30.2836364572295,1557.5,-200.0,450.75,-200.0,2180.5,1620.25,28.35000038147,37.52499961853,1.4251431448347,Normal
1.1,876.75,-200,2.47765835981939,618.0,134.5,1027.0,96.4,829.5,505.25,3.1250000596046,48.075000762939,0.372214286773864,Mid
1.7,1140.75,-200,8.12342211987772,904.25,225.8,645.5,125.6,1248.5,888.75,20.125,32.925000190735,0.767224827156141,High
